1,25.0,0.0
2,25.0,0.0
3,25.0,0.0
4,25.0,0.0
5,25.0,0.0
6,25.0,0.0
7,25.0,0.0
8,25.0,0.0
9,25.0,0.0
10,25.0,0.0
11,25.0,0.0
12,25.0,0.0
13,25.0,0.0
14,25.0,0.0
15,25.0,0.0
16,25.0,0.0
17,25.0,0.0
18,25.0,0.0
19,25.0,0.0
20,25.0,0.0
21,25.0,0.0
22,25.0,0.0
23,25.0,0.0
24,25.0,0.0
25,25.0,0.0
26,25.0,0.0
27,25.0,0.0
28,25.0,0.0
29,25.0,0.0
30,25.0,0.0
31,25.0,0.0
32,25.0,0.0
33,25.0,0.0
34,25.0,0.0
35,25.0,0.0
36,25.0,0.0
37,25.0,0.0
38,25.0,0.0
39,25.0,0.0
40,25.0,0.0
41,25.0,0.0
42,25.0,0.0
43,25.0,0.0
44,25.0,0.0
45,25.0,0.0
46,25.0,0.0
47,25.0,0.0
48,25.0,0.0
49,25.0,0.0
50,25.0,0.0
51,25.0,0.0
52,25.0,0.0
53,25.0,0.0
54,25.0,0.0
55,25.0,0.0
56,25.0,0.0
57,25.0,0.0
58,25.0,0.0
59,25.0,0.0
60,25.0,0.0
61,25.0,0.0
62,25.0,0.0
63,25.0,0.0
64,25.0,0.0
65,25.0,0.0
66,25.0,0.0
67,25.0,0.0
68,25.0,0.0
69,25.0,0.0
70,25.0,0.0
71,25.0,0.0
72,25.0,0.0
73,25.0,0.0
74,25.0,0.0
75,25.0,0.0
76,25.0,0.0
77,25.0,0.0
78,25.0,0.0
79,25.0,0.0
80,25.0,0.0
81,25.0,0.0
82,25.0,0.0
83,25.0,0.0
84,25.0,0.0
85,25.0,0.0
86,25.0,0.0
87,25.0,0.0
88,25.0,0.0
89,25.0,0.0
90,25.0,0.0
91,25.0,0.0
92,25.0,0.0
93,25.0,0.0
94,25.0,0.0
95,25.0,0.0
96,25.0,0.0
97,25.0,0.0
98,25.0,0.0
99,25.0,0.0
100,25.0,0.0
101,25.0,0.0
102,25.0,0.0
103,25.0,0.0
104,25.0,0.0
105,25.0,0.0
106,25.0,0.0
107,25.0,0.0
108,25.0,0.0
109,25.0,0.0
110,25.0,0.0
111,25.0,-0.2
112,25.0,-0.2
113,25.0,-0.2
114,25.0,-0.2
115,25.0,-0.2
116,25.0,-0.2
117,25.0,-0.2
118,25.0,-0.2
119,25.0,-0.2
120,25.0,-0.2
121,25.0,-0.2
122,25.0,-0.2
123,25.0,-0.2
124,25.0,-0.2
125,25.0,-0.2
126,25.0,-0.2
127,25.0,-0.2
128,25.0,-0.2
129,25.0,-0.2
130,25.0,-0.2
131,25.0,-0.2
132,25.0,-0.2
133,25.0,-0.2
134,25.0,-0.2
135,25.0,-0.2
136,25.0,-0.2
137,25.0,-0.2
138,25.0,-0.2
139,25.0,-0.2
140,25.0,-0.2
141,25.0,-0.2
142,25.0,-0.2
143,25.0,-0.2
144,25.0,-0.2
145,25.0,-0.2
146,25.0,-0.2
147,25.0,-0.2
148,25.0,-0.2
149,25.0,-0.2
150,25.0,-0.2
151,25.0,-0.2
152,25.0,0.0
153,25.0,0.0
154,25.0,0.0
155,25.0,0.0
156,25.0,0.0
157,25.0,0.0
158,25.0,0.0
159,25.0,0.0
160,25.0,0.0
161,25.0,0.0
162,25.0,0.0
163,25.0,0.0
164,25.0,0.0
165,25.0,0.0
166,25.0,0.0
167,25.0,0.0
168,25.0,0.0
169,25.0,0.0
170,25.0,0.0
171,25.0,0.0
172,25.0,0.0
173,25.0,0.0
174,25.0,0.0
175,25.0,0.0
176,25.0,0.0
177,25.0,0.0
178,25.0,0.0
179,25.0,0.0
180,25.0,0.0
181,25.0,0.0
182,25.0,0.0
183,25.0,0.0
184,25.0,0.0
185,25.0,0.0
186,25.0,0.0
187,25.0,0.0
188,25.0,0.0
189,25.0,0.0
190,25.0,0.0
191,25.8,0.0
192,26.6,0.0
193,27.400000000000002,0.0
194,28.200000000000003,0.0
195,29.000000000000004,0.0
196,29.800000000000004,0.0
197,30.600000000000005,0.0
198,31.400000000000006,0.0
199,32.2,0.0
200,33.0,0.0
201,33.8,0.0
202,34.599999999999994,0.0
203,35.39999999999999,0.0
204,36.19999999999999,0.0
205,36.999999999999986,0.0
206,37.79999999999998,0.0
207,38.59999999999998,0.0
208,39.39999999999998,0.0
209,40.199999999999974,0.0
210,40.99999999999997,0.0
211,41.79999999999997,0.0
212,42.599999999999966,0.0
213,43.39999999999996,0.0
214,43.39999999999996,-0.2
215,43.39999999999996,-0.2
216,43.39999999999996,-0.2
217,43.39999999999996,-0.2
218,43.39999999999996,-0.2
219,43.39999999999996,-0.2
220,43.39999999999996,-0.2
221,43.39999999999996,-0.2
222,43.39999999999996,-0.2
223,43.39999999999996,-0.2
224,43.39999999999996,-0.2
225,43.39999999999996,-0.2
226,43.39999999999996,-0.2
227,43.39999999999996,-0.2
228,43.39999999999996,-0.2
229,43.39999999999996,-0.2
230,43.39999999999996,-0.2
231,43.39999999999996,-0.2
232,43.39999999999996,-0.2
233,43.39999999999996,-0.2
234,43.39999999999996,-0.2
235,43.39999999999996,-0.2
236,43.39999999999996,-0.2
237,43.39999999999996,-0.2
238,43.39999999999996,-0.2
239,43.39999999999996,-0.2
240,43.39999999999996,-0.2
241,43.39999999999996,0.0
242,43.39999999999996,0.0
243,43.39999999999996,0.0
244,43.39999999999996,0.0
245,43.39999999999996,0.0
246,43.39999999999996,0.0
247,43.39999999999996,0.0
248,43.39999999999996,0.0
249,43.39999999999996,0.0
250,43.39999999999996,0.0
251,43.39999999999996,0.0
252,43.39999999999996,0.0
253,43.39999999999996,0.0
254,43.39999999999996,0.0
255,43.39999999999996,0.0
256,43.39999999999996,0.0
257,43.39999999999996,0.0
258,43.39999999999996,0.0
259,43.39999999999996,0.0
260,43.39999999999996,0.0
261,43.39999999999996,0.0
262,44.19999999999996,0.0
263,44.99999999999996,0.0
264,45.799999999999955,0.0
265,46.59999999999995,0.0
266,47.39999999999995,0.0
267,48.199999999999946,0.0
268,48.99999999999994,0.0
269,49.79999999999994,0.0
270,50.59999999999994,0.0
271,51.399999999999935,0.0
272,52.19999999999993,0.0
273,52.99999999999993,0.0
274,53.799999999999926,0.0
275,54.59999999999992,0.0
276,55.39999999999992,0.0
277,56.19999999999992,0.0
278,56.999999999999915,0.0
279,57.79999999999991,0.0
280,58.59999999999991,0.0
281,59.399999999999906,0.0
282,60.1999999999999,0.0
283,60.9999999999999,0.0
284,60.9999999999999,-0.2
285,60.9999999999999,-0.2
286,60.9999999999999,-0.2
287,60.9999999999999,-0.2
288,60.9999999999999,-0.2
289,60.9999999999999,-0.2
290,60.9999999999999,-0.2
291,60.9999999999999,-0.2
292,60.9999999999999,-0.2
293,60.9999999999999,-0.2
294,60.9999999999999,-0.2
295,60.9999999999999,-0.2
296,60.9999999999999,-0.2
